2022-09-13 18:27:39,385 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:27:39,386 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:27:39,386 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:27:39,387 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:27:39,387 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:40:50,090 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:40:50,090 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:40:50,090 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:40:50,090 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:40:50,091 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:40:50,091 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:40:50,092 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:40:50,092 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:40:50,114 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:40:50,114 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:42:20,925 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:42:20,925 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:42:20,926 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:42:20,926 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:42:20,927 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:42:20,927 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:42:20,928 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:42:20,928 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:42:20,967 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:42:20,967 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:43:11,054 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:43:11,054 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:43:11,054 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:43:11,054 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:43:11,055 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:43:11,055 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:43:11,056 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:43:11,056 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:43:11,095 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:43:11,095 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:51:08,805 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:51:08,805 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:51:08,805 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:51:08,805 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:51:08,805 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:51:08,805 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:51:08,807 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:51:08,807 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:51:08,829 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:51:08,829 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:52:29,332 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:52:29,332 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:52:29,332 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:52:29,332 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:52:29,333 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:52:29,333 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:52:29,334 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:52:29,334 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:52:29,355 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:52:29,355 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:52:59,089 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:52:59,089 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:52:59,089 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:52:59,089 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:52:59,089 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:52:59,089 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:52:59,091 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:52:59,091 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:52:59,112 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:52:59,112 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:56:36,398 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:56:36,398 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:56:36,398 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:56:36,398 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 18:56:36,399 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:56:36,399 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 18:56:36,400 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:56:36,400 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 18:56:36,422 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 18:56:36,422 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 19:00:13,647 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:00:13,647 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
